category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,144.0,,,,,,,,,,,,,,,,i5-12450H,4.0,,32.0,1024.0,Gen4,,,,,True,,,,Victus 15,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,HP Victus 15 Gaming Laptop 15.6” FHD IPS Anti-Glare 144Hz Intel 8-core i5-12450H (Beat i7-11800H) 32GB RAM 1TB SSD GeForce RTX 3050 Backlit B&O Fast Charging Win11 Blue w/ICP Accessory,54.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,MSI,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,25.0,FHD_1080p,,180.0,,wall,Tilt,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI MAG 256F 25-inch 1920 x 1080 (FHD) Computer Monitor, 180Hz, Adaptive-Synch, HDMI, DisplayPort, VESA Mountable, Tilt, Height Adjustable, Speaker, 1ms, Black",55.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,RJ45,,,,,,M-to-M,,,,,gpt-4o-mini,"Amazon Basics RJ45 Cat 7 Ethernet Patch Cable, 10Gpbs High-Speed Cable, 600MHz, Double-Shielded, 10 Foot, White",56.0,
Networking & Smart Home,poe_injector,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,30.0,W,,,,,,,,,,,,,,,,,,,,,,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,TP-Link TL-PI30G | IEEE 802.3at/af Gigabit PoE+ Injector | Non-PoE to PoE Adapter | Supplies up to 30W | Plug & Play | Desktop/Wall-Mount | Power Over Ethernet | Distance Up to 328 ft. | UL Certified,57.0,
Audio & Media Systems,turntable,Mainstream,New,True,Current-Gen,Audio Technica,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Audio Technica AT-LP3XBT-BK Bluetooth Turntable Belt Drive Fully Automatic 33/45 (Black),58.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,,,,,,,,,14.0,FHD_1080p,,,,,,,,,,,,,,,,,,Ryzen 7 PRO 350,,,32.0,1024.0,DDR5,,,,,,,,,ThinkPad P14s Gen 6,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo ThinkPad P14s Gen 6 Laptop with AMD Ryzen AI 7 PRO 350 Processor and Copilot +, 14” WUXGA 100% sRGB Non-Touch Display, with 32GB DDR5-5600MT/s Memory, 1TB SSD, Wi-Fi 7, and Windows 11 Pro",59.0,
"Office, Printing & Power",surge_protector,Mainstream,New,False,Current-Gen,GE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GE 6-Outlet Surge Protector, 8 Ft Extension Cord, Power Strip, 1300 Joules, Flat Plug, Twist-to-Close Safety Covers, Protected Indicator Light, ETL Listed, Black, 33662",60.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Cobra,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Cobra HGA 1500 Hga1500 36 Inch Magnetic Mount CB Antenna Heavy Duty Magnet, for use In Cars, SUVs Recreational Vehicles 300 Watt Power Handling Capability",61.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,APC,0.95,,,,,,,,1500.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"APC UPS Battery Replacement, RBC7, for APC Smart-UPS Models SMT1500, SMT1500C, SMT1500US, SUA1500, SUA1500US, SUA750XL and select others",62.0,
Audio & Media Systems,soundbar,Mainstream,New,False,Current-Gen,VIZIO,0.95,,,,,,,,,,,,,,2.1,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VIZIO MicMe 2.1 Karaoke Soundbar, 2 Wireless Microphones, Wireless Subwoofer w/Dolby Atmos, DTS:X, Bluetooth Speaker, QuickFit™ Compatible — SK210X-0805 (New)",63.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,ZAGG,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,Samsung Galaxy S25 Ultra,,,,,,,,gpt-4o-mini,"ZAGG Glass Elite Anti-Reflective Samsung Galaxy S25 Ultra Camera Lens Protector – Anti-Glare Technology, Maximum Impact & Scratch Resistance, Smudge-Free Surface, Recycled Materials",64.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Skullcandy,0.95,,,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Skullcandy Crusher 540 Active Wireless Bluetooth Headphones with Multi-Sensory Bass, Noise Isolating Over-Ear Fit, Sweat and Water Resistant, 40 Hours Battery, Microphone for iPhone Android - Concrete",65.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,FUJIFILM,0.9,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,FUJIFILM Instax Mini Monochrome Film - 10 Exposures,66.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Satechi,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Satechi M1 Wireless Bluetooth Mouse, USB-C Rechargeable, Compact & Portable, for Mac/Windows, Compatible with M4/M3/M2 MacBook, Pro, Air/iMac/iPad Pro, iPhone 16/15/14 & More - Space Gray",67.0,
Peripherals & Input,keyboard,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,Razer Ornata V3 TKL Gaming Keyboard: Low-Profile Keys - Mecha-Membrane Switches - UV-Coated Keycaps - Backlit Media Keys - 8-Zone RGB Lighting - Magnetic Wrist Wrest - Hello Kitty & Friends Edition,68.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Canon,1.0,,True,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Genuine Canon PGI-250 (6497B001) CLI-251 (6513B004) Color (Black, Cyan,Magenta,Yellow) Ink Tank 5-Pack",69.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,gpt-4o-mini,"LISEN for Qi2 15W MagSafe Car Mount Charger,Super Fast Magnetic Wireless Car Charger for iPhone 16 Pro Max Accessories，Qi2 MagSafe Charger Fits iPhone 16 15 14 13 12,Samsung with MagSafe Case",70.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Woods,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Woods Light Duty Extension Cord Wrap, Holds up to 100Ft 16/3 Cord, H-Frame Cord Reel, Black, 2803",71.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Sony WH-1000XM4 Noise Cancelling Wireless Headphones - 30hr Battery Life - Over Ear Style - Optimised for Alexa and Google Assistant - Built-in mic for Calls - Blue International Version,72.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASRock,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM4,,,,,Gen3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,ASRock B550M-ITX/AC Supports 3rd Gen AMD AM4 Ryzen™ / Future AMD Ryzen™ Processors motherboard Mini ITX,74.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Avery,0.9,Inkjet,True,False,A4,,60.0,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Printable Note Cards with Envelopes, 4.25"" x 5.5"", White, 60 Blank Note Cards for Laser Printers (05315)",75.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"EPSON 277 Claria Photo HD Ink Standard Capacity 5 Color Cartridge Combo Pack (T277920-S) Works with Expression Photo XP-850, XP-860, XP-950, XP-960, XP-970",76.0,
Accessories,headphones,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,2.0,,,,,,,,,,,,,in-ear,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMSUNG,,,,False,,,,gpt-4o-mini,"SAMSUNG (2 Pack) OEM Wired 3.5mm White Headset with Microphone, Volume Control, and Call Answer End Button [EO-EG920BW] for SAMSUNG Galaxy S6 Edge+ / S5, Galaxy Note 5/4 / Edge (Bulk Packaging)",77.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,True,False,A4,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"64XL Ink Cartridges Black and Color Combo Pack Remanufactured for HP Ink 64 64XL 64 XL Ink to use with HP Envy Photo 7855 7858 7155 7120 7158 7164 6255 Tango X Printers (1 Black, 1 Tri-Color)",78.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,WiFi_6E_AXE,,,,,,,,,13.1,,,,,,,,,,,4K,,,,,,,,,,,8.0,128.0,,25.0,,,,,,,,Galaxy Tab S10 FE+ Plus,WiFi,True,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy Tab S10 FE+ Plus w/S-Pen | 128GB, 8GB RAM, Wi-Fi Only | 13.1"" LCD, WiFi 6E Android 15 Tablet, 4K Camera | International Model X620 | 25W Fast Charger Bundle (Gray)",79.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,APC,0.95,,,,,,,,500.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"APC Smart-UPS 500VA Lithium Ion UPS with SmartConnect, SCL500RM1UC, Line Interactive, Sine Wave UPS, Short-Depth 120V Uninterruptible Power Supply",80.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Next Level Racing,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Next Level Racing NLR-S031 GTLite Pro Foldable Racing Cockpit,81.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,LG,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,27.0,FHD_1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27LX5QKNA,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"LG 27-Inch StanbyME Go Portable Smart 1080P Touch Screen (27LX5QKNA, 2023 Model), Calming Beige",82.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,Audio-Technica,0.95,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Audio-Technica ATR2500X-USB Cardioid Condenser USB Microphone,83.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,SwissGear,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SwissGear 5698 Laptop Backpack, Black, 17-Inch",84.0,
Peripherals & Input,remote_control,Mainstream,New,False,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Logitech Wireless Presenter R400, Wireless Presentation Remote Clicker with 50 ft Red Laser Pointer 910-001356",85.0,
Displays & Mounting,mount_arm,Mainstream,New,False,Current-Gen,ARKON,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Full-Motion,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARKON Mounts Remarkable Creator Cookie Decorator, Overhead Phone Mount & Pico Projector Mount for Video Recording, Vlogging, Cooking, Crafting, Drawing",86.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Duracell,0.95,,,,,,,,,,,,3.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Duracell DL1/3N CR1/3N 2L76 5018LC 5008LC CR11108 K58L 3V Lithium Battery,87.0,
Computers & Gaming,console,Mainstream,Renewed/Refurbished,True,Current-Gen,Nintendo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nintendo Switch,,,,32.0,,,,,,True,Nintendo_Switch,,,HAC-001,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Nintendo Switch 32GB Video Game Console - Black (HAC-001) / CONSOLE ONLY (Renewed),88.0,
Mobile Devices,smartwatch,Mainstream,New,False,Current-Gen,Amazfit,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GTR 3 Pro,LTE/4G,,46.0,,,,True,,,,,,,,,True,,,,gpt-4o-mini,"Amazfit GTR 3 Pro Smart Watch for Men 46mm, 14-Day Battery Life, GPS, Alexa Built-In, Bluetooth Calls, Fitness Tracker with 150+ Sports Modes, Sleep Heart Rate Tracking, for Android iPhone, Black",89.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.9,,,,Wide-Format/Plotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,HP Universal Bond Paper (36 Inches x 150 Feet Roll),90.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,True,,,,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother Genuine LC3017 (LC-3017) (BK/C/M/Y) High Yield Color Ink 4-Pack (Includes 1 Each LC3017BK, LC3017C, LC3017M, LC3017Y)",91.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,40.0,1024.0,,,,,,,,,,V15 Gen 4,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Gen 4 (15.6"" FHD Anti-Glare, 13th Intel Core i5-13420H (Beat i7-1255U), 40GB RAM, 1TB SSD) for Business, Home, Military Grade, Ethernet, IST Hub, Win 11 Pro w/AI Copilot, Black",92.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,ESR,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ESR for iPad Air 13 Inch Case M3/M2 (2025/2024), iPad Pro 12.9 6th/5th/4th Gen, Powerful Magnetic Attachment, Slim Trifold Stand Case, Supports Pencil Pro & Pencil (USB-C), Rebound Series, Black",93.0,
PC Components (Core),cpu,Premium,New,True,Current-Gen,AMD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 9 7950X3D,,True,,,Gen5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AMD Ryzen™ 9 7950X3D 16-Core, 32-Thread Desktop Processor",94.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,AMD,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 7,,,,,DDR5,,,,,,,,,Ryzen 7 7700,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AMD Ryzen 7 7700 8-Core, 16-Thread Unlocked Desktop Processor",95.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DisplayPort 1.2 to HDMI 1.4,,Metal,,,,M-to-F,,,,,gpt-4o-mini,"UGREEN 4K DisplayPort to HDMI 2-Pack Adapter Unidirectional Display Port 1.2 to HDMI 1.4 Male to Female Converter Aluminum Adapter Compatible with Desktop, Laptop, Monitor, HDTV, AMD, NVIDIA",96.0,
Accessories,screen_protector,Mainstream,New,True,Current-Gen,ZAGG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ZAGG InvisibleShield Glass XTR3 iPhone 15 Pro Max Screen Protector - Blue-Light Filtration, 10X Stronger, Edge-to-Edge Protection, Scratch & Smudge-Resistant Surface, Easy to Install",97.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,65.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9144,USB-C,,,,,,,,,,,gpt-4o-mini,"Dell 65W USB C Laptop Charger,Latitude 5500 5501 5510 5511 5520 5521 5530 5531 5540 AC Adapter with 3ft Power Cord, Black, HA65NM190",98.0,
Peripherals & Input,dock_hub,Mainstream,New,False,Current-Gen,Targus,0.9,,,,,,,,,,,,100.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Targus USB-C Universal DV4K Docking Station with 100W Power Delivery with Dockztorm hub,99.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,JENSEN,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,JENSEN MPR210 7 Character LCD Single DIN Car Stereo Radio | Push to Talk Assistant | Bluetooth Hands Free Calling & Music Streaming | AM/FM Radio | USB Playback & Charging | Not a CD,100.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Taramps,0.85,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Taramps The Big Boss 3 Bass Black Amplifier 3000 Watts RMS 0.5 to 2 Ohms Multi Impedance, Amp Class D Monoblock, 108 RGB Effects, Crossover, Bass Boost, Car Audio System, Automatic Impedance, Smart 3k",101.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WorkForce WF-100, WF-110, EC-110",,,,,,,,gpt-4o-mini,"EPSON 215 Ink Standard Capacity Tricolor Cartridge (T215530-S) Works with WorkForce WF-100, WF-110, EC-110",102.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Shure,0.95,,,,,,,,,,,,,,,,,,,,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WH20XLR,,,,,,,,,3-pin Male XLR,,,,,,M-to-F,False,,,,gpt-4o-mini,"Shure WH20 Dynamic Headset Microphone (Wired) - Rugged, Lightweight, Secure Fit for Active Mic Users, for Instructors/Musicians, 3-pin Male XLR Connector with Detachable Belt Clip (WH20XLR)",103.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.9,,,,,,5.0,,,,,,390.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Energizer 390/389 Silver Oxide Cd/5,104.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,GIGABYTE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD Ryzen 7 260,6.0,,16.0,1024.0,DDR5,,,,,True,,,,Gaming A16,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,GIGABYTE - Gaming A16 Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 5060 - AMD Ryzen 7 260-1TB SSD with 16GB DDR5 RAM - Windows 11 Home AD Gaming A16 3VHK3US894SH,105.0,
Out of Scope,excluded,Mainstream,New,False,Legacy,KODAK,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,KODAK Ultra Max 400 135/36 – High-Performance 35mm Color Film,106.0,
Accessories,stylus,Mainstream,New,False,Current-Gen,Ortofon,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Ortofon Replacement Stylus 2M Red,107.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Escort,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Escort MAX 360 Laser Radar Detector - GPS, Directional Alerts, Dual Antenna Front and Rear, Bluetooth Connectivity, Voice Alerts, OLED Display, Apple CarPlay and Android Auto Compatible",108.0,
Peripherals & Input,keyboard,Mainstream,New,False,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth,,,,,,,True,,,,gpt-4o-mini,"Logitech Slim Bluetooth Combo, Wireless Keyboard and Mouse, Quiet and Portable, Customizable, Bluetooth, Easy-Switch for Windows, macOS, iPadOS, Chrome - Black",109.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,NUX,0.9,,,,,,,,,,,,,,,,,,,,dynamic,24-bit/44.1kHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"NUX B-6 Saxophone Wireless System with Charging Case,Operation Range of 20 Meters,High-Resolution 24- bit/44.1kHz Audio,2.4GHz Wireless Saxophone Microphone",110.0,
Out of Scope,excluded,Mainstream,New,False,Legacy,Coleman,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Coleman Glass Replacement Globe for Fueled Lanterns, Replacement Part for Coleman Lanterns",111.0,
