product_title,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,product_category,product_segment,log_original_price,log_purchased_last_month,log_total_reviews,extracted_brand
"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",4.7,Best Seller,Organic,1,0,0,0.27,Storage & Memory Cards,Media,4.709440107163888,9.210440366976515,10.486484989595086,Samsung
"BIC Xtra Strong Mechanical Pencils with Erasers, Thick Point (0.9mm), 24-Count, Mechanical Pencils for School or Office Supplies",4.8,No Badge,Organic,1,0,0,0.5,"Office Supplies, Ink & Toner",Baja,2.301584592660462,10.59665973278358,10.064542911536916,Duracell
"Logitech G305 LIGHTSPEED Wireless Gaming Mouse, Hero 12K Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Battery Life, On-Board Memory, PC/Mac - Black",4.6,Best Seller,Organic,0,0,0,0.0,Computer Peripherals,Baja,3.251536607107749,9.210440366976515,10.445579258176116,Logitech
"TRANSFORMERS Wireless Earbuds Bluetooth 5.4 Open Ear Earbuds Over The Ear Earphones with Ear Hooks,60H Playtime,IPX5 Waterproof,Dual Mic Clear Call,for Running Workout,TF-T07 Sliver-Optimus Prime",4.2,No Badge,Sponsored,1,0,0,0.27,Wearables,Baja,3.5260663637080247,5.303304908059076,5.043425116919247,Microsoft
"Scotch TL901X Thermal Laminator, 1 Laminating Machine, Gray, Laminate School Assignments and Documents, for Dorm Room or School Supplies, 9 in.",4.7,No Badge,Organic,1,0,0,0.13,"Office Supplies, Ink & Toner",Media,3.845669504878125,9.90353755128617,10.995628950073923,Scotch
"Monster Open AC601 Wireless Earbuds, Crystal Clear Call, USB-C Charging, Bluetooth 5.4 Open Earphones with ENC, IPX5 Waterproof Wireless Clip-on Earbud, 32H Playtime Earbuds (White)",4.0,No Badge,Sponsored,1,0,0,0.4,Wearables,Media,3.931629535067065,3.9318256327243257,7.444833273892193,Jbl
"HP 64XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango | Eligible for Instant Ink | N9J92AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.157162854614252,9.210440366976515,10.057838212366052,Tp-Link
"Samsung 990 EVO Plus SSD 2TB, PCIe Gen 4x4, Gen 5x2 M.2 2280, Speeds Up-to 7,250 MB/s, Upgrade Storage for PC/Laptops, HMB Technology and Intelligent Turbowrite 2.0, (MZ-V9S2T0B/AM)",4.8,No Badge,Organic,1,0,0,0.32,Storage & Memory Cards,Media,5.181727368938661,9.210440366976515,8.698013622083925,Samsung
"HP 63 Black/Tri-color Ink (2-pack) | Works with HP DeskJet 1112, 2130, 3630 Series; ENVY 4510, 4520 Series; OfficeJet 3830, 4650, 5200 Series | Eligible for Instant Ink | L0R46AN",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.232511029605105,9.210440366976515,10.714773261113114,Tp-Link
"Amazon Basics Dog and Puppy Pee Pads with 5-Layer Leak-Proof Design and Quick-Dry Surface for Potty Training, Standard Absorbency, X-Large, 28 x 34 Inch - Pack of 60, Blue & White",4.5,Best Seller,Organic,1,1,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.331847303527362,9.90353755128617,12.378259687843531,Amazon
"HP 952 Cyan, Magenta, Yellow Ink Cartridges (3-pack) | Works with Printer Series: OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 | Eligible for Instant Ink | N9K27AN",4.6,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.583844399273339,9.210440366976515,9.845328638362597,Tp-Link
Apple AirPods 2 with Charging Case - White (Renewed),4.1,Best Seller,Organic,0,0,0,0.15,"Chargers, Adapters & Cables",Media,4.584865432647727,9.210440366976515,9.726869698658852,Apple
"Roku Ultra - Ultimate Streaming Player - 4K Streaming Device for TV with HDR10+, Dolby Vision & Atmos - Bluetooth & Wi-Fi 6- Rechargeable Voice Remote Pro with Backlit Buttons - Free & Live TV",4.6,No Badge,Organic,1,1,0,0.0,TV & Video Displays,Media,4.595018834931716,9.210440366976515,8.421562960400987,Roku
Apple USB-C Woven Charge Cable (2 m) ​​​​​​​,4.7,No Badge,Organic,0,0,0,0.0,"Chargers, Adapters & Cables",Media,2.990719731730447,9.210440366976515,7.888334500738654,Apple
"Apple 2025 MacBook Air 15-inch Laptop with M4 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",4.8,No Badge,Organic,0,1,0,0.0,Laptops,Media,6.824460622784326,8.294299608857235,6.704414354964107,Apple
"Logitech M510 Wireless Mouse, Mouse for Laptop and PC with USB Unifying Receiver, Programmable Buttons - Graphite",4.6,No Badge,Organic,1,0,0,0.07,Computer Peripherals,Baja,3.366950942933564,9.210440366976515,10.41171981644952,Logitech
"TP-Link AX1800 WiFi 6 Router V4 (Archer AX21) – Dual Band Wireless Internet, Gigabit, Easy Mesh, Works with Alexa - A Certified for Humans Device, Free Expert Support",4.4,Best Seller,Organic,1,1,0,0.45,Networking,Media,4.6150215020384655,9.210440366976515,10.01761948658104,Tp-Link
"HP 62 Black/Tri-color Ink Cartridges for HP Printers (2-pack) | Works with Printer Series: ENVY 5540, 5640, 5660, 7640, OfficeJet 5740, 8040, OfficeJet Mobile 200, 250 | N9H64FN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.023385473281607,9.210440366976515,10.21181748321106,Tp-Link
"AMD Ryzen 7 7800X3D 8-Core, 16-Thread Desktop Processor",4.8,No Badge,Organic,1,0,0,0.2,PC Components,Media,6.1092475827643655,8.517393171418904,8.653470809708786,Amd
"Beats Powerbeats Pro 2 Wireless Bluetooth Earbuds - Noise Cancelling, Heart Rate Monitor, IPX4, Up to 45H Battery & Charging Case, Works with Apple & Android - Jet Black",4.1,No Badge,Organic,0,0,0,0.0,Wearables,Media,5.525253716100942,8.987321812850125,7.659642954564682,Apple
"Amazon Basics 10 Security-Tinted Self-Seal Business Letter Envelopes, Peel & Seal Adhesive Closure, White, 500-Pack",4.8,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,2.995232148512309,9.90353755128617,9.742496866444002,Amazon
"Logitech MK345 Wireless Keyboard and Mouse Combo with Palm Rest, 2.4 GHz USB Receiver, Compatible with PC, Laptop, Black",4.4,No Badge,Organic,0,0,0,0.0,Computer Peripherals,Baja,3.1637858585502405,9.210440366976515,10.611991216416763,Logitech
"EPSON 822 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack (T822XL-BCS) Works with WorkForce Pro WF-3820, WF-3823, WF-4820, WF-4830, WF-4833, WF-4834",4.6,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.481758841072857,9.210440366976515,8.494947582468917,Tp-Link
"Brother Genuine TN760 High Yield Black Toner Cartridge, (For use with MFC-L2710DW MFC-L2750DW HL-L2350DW HL-L2370DW HL-L2395DW HL-L2390DW DCP-L2550DW Printers)",4.7,Best Seller,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.531523645819793,9.210440366976515,10.417059401970144,Canon
Nintendo Switch™ with Neon Blue and Neon Red Joy‑Con™,4.7,Best Seller,Organic,0,0,0,0.12,Other Electronics,Media,5.831853151340319,0.0,9.139810605785655,Unknown
"Beats Studio Buds + | True Wireless Noise Cancelling Earbuds, Enhanced Apple & Android Compatibility, Built-in Microphone, Sweat Resistant Bluetooth Headphones, Spatial Audio - Black/Gold",4.1,No Badge,Organic,0,0,0,0.0,Wearables,Media,4.5427627258594745,8.987321812850125,8.568646473005153,Apple
"Amazon Basics 12-Pack C Cell Alkaline All-Purpose Batteries, 1.5 Volt, 5-Year Shelf Life",4.7,Best Seller,Organic,1,0,0,0.0,Power & Batteries,Media,2.6720775406433925,10.308985993422082,11.927667409858602,Amazon
"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 60H Playtime, Hi-Res Audio, Deep Bass, Foam Ear Cups, Travel, Office, USB-C Charging",4.5,No Badge,Organic,0,1,0,0.0,"Audio, Sound & Recording Gear",Baja,3.786232999369848,9.210440366976515,11.403489991270373,Jbl
"Philips 22 inch Class Thin Full HD (1920 x 1080) Monitor, 100Hz Refresh Rate, VESA, HDMI x1, VGA x1, LowBlue Mode, Adaptive Sync, 4 Year Advance Replacement Warranty, 221V8LB",4.6,Amazon's,Organic,0,0,0,0.0,TV & Video Displays,Baja,4.222444564849416,9.210440366976515,8.912742634737025,Vivo
"SanDisk 256GB Ultra microSDXC UHS-I Memory Card with Adapter - Up to 150MB/s, C10, U1, Full HD, A1, MicroSD Card - SDSQUAC-256G-GN6MA [New Version]",4.7,No Badge,Organic,1,0,0,0.23,Storage & Memory Cards,Media,3.295466427029913,9.210440366976515,12.300077428219764,Owc
"SanDisk 128GB Ultra Flair USB 3.0 Flash Drive - SDCZ73-128G-G46, black",4.6,Best Seller,Organic,1,0,0,0.0,Storage & Memory Cards,Baja,2.659559991941776,9.210440366976515,12.184843901813206,Owc
"Amazon Basics 2 Slice Toaster, With 6 Browning Settings, Extra Wide Slots For Bagels and Special Breads, Removable Easy-to-Clean Crumb Tray, Cancel/Defrost/Bagel Buttons, 900W, Black & Silver",4.3,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,3.208421366964342,9.90353755128617,10.520077610373916,Amazon
"HP 58A Black Toner Cartridge | Works with HP LaserJet Enterprise M406 Series, MFP M430 Series, Pro M404 Series, M428 Series | CF258A",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.996468754178678,8.853808274977197,7.994969522697877,Hp
"acer KB272 G0bi 27"" IPS Full HD (1920 x 1080) Gaming Office Monitor | Adaptive-Sync Support (FreeSync Compatible) | Up to 120Hz Refresh | 1ms (VRB) | sRGB 99% | Tilt | HDMI & VGA Ports",4.4,No Badge,Organic,1,0,0,0.27,TV & Video Displays,Media,5.017213609456379,9.105090961257083,7.004881989712859,Dell
"HP 67XL Tri-color High-yield Ink Cartridge for HP Printers | Works with Printer Series: DeskJet 1255, 2700, 4100; ENVY 6000, 6400 | Eligible for Instant Ink | 3YM58AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,3.634687225030509,9.210440366976515,10.236525326708708,Tp-Link
"TP-Link Deco X55 AX3000 WiFi 6 Mesh System - Covers up to 6500 Sq.Ft, Replaces Wireless Router and Extender, 3 Gigabit Ports per Unit, Supports Ethernet Backhaul, Deco X55(3-Pack)",4.4,No Badge,Organic,1,1,0,0.3,Networking,Media,5.30325515557766,9.105090961257083,9.628853318933604,Tp-Link
"Beats Studio Pro - Wireless Bluetooth Noise Cancelling Headphones - Personalized Spatial Audio, USB-C Lossless Audio, Apple & Android Compatibility, Up to 40 Hours Battery Life - Sandstone",4.5,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.148250005283415,8.853808274977197,10.010861040804455,Apple
"Scotch Thermal Laminating Pouches, 100 Count, Clear, 5 mil, Laminate Business Cards, Small Banners, Essays, Office or School Supplies, Fits Letter Size 8.9x11.4 in Paper",4.9,No Badge,Organic,1,0,0,0.22,"Office Supplies, Ink & Toner",Media,3.4339872044851463,9.210440366976515,9.20331575703922,Scotch
"Powermax 24-Count Triple AAA Batteries, Ultra Long Lasting Alkaline Battery for Home and Office, 10-Year Shelf Life, Reclosable Packaging",4.6,No Badge,Organic,1,1,0,0.0,Power & Batteries,Baja,2.0781907597781832,10.59665973278358,10.161418929336,Duracell
"HP 65 Black/Tri-color Ink Cartridges for HP Printers (2-pack) | Works with Printer Series: AMP 100, DeskJet 2600, 3700, ENVY 5000 | Eligible for Instant Ink | T0A36AN",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,3.804215052793841,9.210440366976515,10.603684822708557,Tp-Link
Apple Magic Mouse - White Multi-Touch Surface ​​​​​​​,4.6,No Badge,Organic,0,0,0,0.0,Computer Peripherals,Media,4.103799720992856,9.210440366976515,9.89358872035688,Apple
"Logitech MK540 Advanced Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Unifying USB-Receiver, Multimedia Hotkeys, 3-Year Battery Life, for PC, Laptop",4.4,No Badge,Organic,0,1,0,0.0,Computer Peripherals,Media,3.850360345036039,9.210440366976515,7.455876687491824,Logitech
"Amazon Basics 12-Pack D Cell Alkaline All-Purpose Batteries, 1.5 Volt, 5-Year Shelf Life",4.7,Best Seller,Organic,1,0,0,0.0,Power & Batteries,Media,2.9172300453990334,9.90353755128617,11.767699457606936,Amazon
"BIC Round Stic Xtra Life Ballpoint Pen, Ultra Long Lasting and Consistent Ink Flow, 60-Count in Black Ink",4.7,Best Seller,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,2.046401687601636,10.308985993422082,11.650371684649832,Tp-Link
"HP 64 Black Ink Cartridge for HP Printers | Works with Printer Series: ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango | Eligible for Instant Ink | N9J90AN",4.6,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Baja,3.291754470280773,9.210440366976515,10.406563222842058,Tp-Link
Dell 65W USB-C Laptop Charger for XPS and Latitude 5000 - Power Cord Included,4.5,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.190064743014081,9.210440366976515,7.683403681053826,Dell
"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",4.6,No Badge,Organic,1,0,0,0.2,Storage & Memory Cards,Media,4.875120984409557,9.210440366976515,11.301624018332609,Seagate
"HP 962XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 9010, Pro 9010, 9020 | Eligible for Instant Ink | 3JA03AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.1726935286330775,9.210440366976515,9.470625553571011,Tp-Link
"acer 311 Chromebook 2025 Flagship Slim Light Laptop, 11.6"" HD Display, Dual-Core Intel N4500 Processor (Upto 2.80GHz), 4GB RAM, 64GB eMMC, Wi-Fi 5, Webcam 8+ Hrs Battery, Chrome OS +HubxcelAccessory",4.2,No Badge,Sponsored,1,0,1,0.0,Laptops,Media,5.438079308923196,3.9318256327243257,4.248495242049359,Intel
"Amazon Basics Wide Ruled Lined Writing Note Pads, 8.5 inch x 11.75 inch, White, 12 Count (12 Pack of 50)",4.7,Best Seller,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,2.543175557911976,10.308985993422082,11.641679212803854,Amazon
"CyberPower CP1500PFCLCD PFC Sinewave UPS Battery Backup and Surge Protector, 1500VA/1000W, 12 Outlets, AVR, Mini Tower; UL Certified",4.5,No Badge,Organic,0,0,0,0.0,Other Electronics,Media,5.4845894430863416,8.699681400989514,9.586308009295324,Duracell
"Duracell Coppertop AA Batteries with Power Boost Ingredients, 20 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",4.8,No Badge,Organic,1,0,0,0.06,Power & Batteries,Media,2.995232148512309,9.90353755128617,11.599194900122404,Duracell
"HP 64XL Tri-color High-yield Ink Cartridge for HP Printers | Works with Printer Series: ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango | Eligible for Instant Ink | N9J91AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.246922577489038,9.210440366976515,9.83617184525126,Tp-Link
"HP 61 Black Ink Cartridge | Works with Printer Series: DeskJet 1000, 1010, 1050, 1510, 2050, 2510, 2540, 3000, 3050, 3510; ENVY 4500, 5530; OfficeJet 2620, 4630 | Eligible for Instant Ink | CH561WN",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Baja,3.3975239762958465,9.90353755128617,11.120090262762083,Tp-Link
"Amazon Basics Hanging Organizer File Folders for Efficient Filing, Sturdy, Adjustable Tabs, Letter Size, Pack of 25, Green",4.7,Best Seller,Organic,1,0,0,0.3,Storage & Memory Cards,Baja,2.6623552418400807,9.90353755128617,11.40185981706137,Amazon
"Powermax 24-Count Double AA Batteries, Ultra Long Lasting Alkaline Battery for Home and Office, 10-Year Shelf Life, Reclosable Packaging",4.6,No Badge,Organic,1,1,0,0.09,Power & Batteries,Baja,2.173614711697085,10.59665973278358,9.810330054049878,Duracell
"Apple Pencil (2nd Generation): Device Compatibility Check Required - Pixel-Perfect Precision, Perfect for Note-Taking, Drawing, and Signing documents. Attaches, Charges, and Pairs magnetically.",4.7,No Badge,Organic,0,0,0,0.0,Tablets & E-readers (DEVICES ONLY),Media,4.362078996864185,9.210440366976515,11.451645628547578,Apple
"HP 148A Black Laserjet Toner Cartridge | This Cartridge Works Laserjet Pro 4001, MFP 4101 | W1480A",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.9550521095192215,8.853808274977197,6.309918278226516,Hp
Texas Instruments TI-Nspire CX II Color Graphing Calculator with Student Software (PC/Mac) White 3.54 x 7.48,4.6,No Badge,Organic,1,0,0,0.1,"Office Supplies, Ink & Toner",Media,5.111987788356544,8.853808274977197,8.249836485425702,Texas
"HP Original 67 Tri-Color / 67XL Black Ink Cartridges (2-Pack) | Works DeskJet 1255, 2700, 4100 Series Envy 6000, 6400 Series | Eligible for Instant Ink | 3YP30AN",4.7,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,3.968781339246755,9.210440366976515,8.2987883944492,Tp-Link
"DJI Mini 3 Fly More Combo (DJI RC), Drones with Camera for Adults 4K, 3 Batteries for 114-min Flight Time, Vertical Shooting, 32800ft (10km) Video Transmission, Lightweight Mini Drone for Beginners",4.5,No Badge,Organic,0,0,0,0.08,"Audio, Sound & Recording Gear",Alta/Premium,6.579251212010101,8.006700845440367,8.485083137498004,Duracell
"DJI Mini 4K, Drone with 4K UHD Camera for Adults, Under 249 g, 3-Axis Gimbal Stabilization, 10km Video Transmission, Auto Return, Wind Resistance, 1 Battery for 31-Min Max Flight Time, Intelligent Flight",4.6,Best Seller,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.991464547107982,8.853808274977197,9.780585185434791,Intel
"Apple iPad mini (A17 Pro): Apple Intelligence, 8.3-inch Liquid Retina Display, 128GB, Wi-Fi 6E, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life — Space Gray",4.7,No Badge,Organic,0,1,0,0.0,Computer Peripherals,Alta/Premium,5.953061499575036,8.006700845440367,7.331714969726466,Apple
"HP OfficeJet Pro 9125e All-in-One Printer, Color, Printer-for-Small Medium Business, Print, Copy, scan, fax,Touchscreen; Smart Advance Scan, 3 month Instant Ink trial included",3.6,No Badge,Organic,1,1,0,0.3,"Office Supplies, Ink & Toner",Media,5.706744749451314,8.699681400989514,7.788211557847076,Tp-Link
"TP-Link TL-SG105, 5 Port Gigabit Unmanaged Ethernet Switch, Network Hub, Ethernet Splitter, Plug & Play, Fanless Metal Design, Shielded Ports, Traffic Optimization",4.7,Best Seller,Organic,1,0,0,0.48,Networking,Baja,3.2577118486533987,9.210440366976515,11.799569498846337,Tp-Link
Texas Instruments TI-Nspire CX II CAS Color Graphing Calculator with Student Software (PC/Mac),4.6,No Badge,Organic,1,0,0,0.13,"Office Supplies, Ink & Toner",Media,5.170483995038151,8.699681400989514,9.099743950634156,Texas
"Epson EcoTank ET-4800 Wireless All-in-One Cartridge-Free Supertank Printer with Scanner, Copier, Fax, ADF and Ethernet – Ideal-for Your Home Office, White",4.0,No Badge,Organic,1,1,0,0.13,"Office Supplies, Ink & Toner",Media,5.707077041605631,8.517393171418904,8.41803561988302,Scotch
Texas Instruments TI-36X Pro Engineering/Scientific Calculator | 9.7 Inch | Black.,4.8,No Badge,Organic,1,0,0,0.17,"Office Supplies, Ink & Toner",Baja,3.258096538021482,9.210440366976515,10.005592775473282,Texas
"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality, 30-Hour Battery, Black",4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Alta/Premium,6.107022887742255,8.294299608857235,6.584791392385716,Sony
"Amazon Basics Surge Protector Power Strip, 6-Outlet, 790 Joules, LED Indicator, 6ft Extension Cord, White",4.8,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Baja,2.410542234499138,9.210440366976515,10.675584536074474,Amazon
