category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Networking & Smart Home,router,Mainstream,New,True,Current-Gen,NETGEAR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX3000,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CM2050V,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,NETGEAR Nighthawk Multi-Gig Cable Modem for Xfinity Voice (CM2050V) – for Cable Plans up to 2.5Gbps - DOCSIS 3.1-2 Phone Lines,53.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i3-1215U,,,16.0,1024.0,,,,,,,,,,IdeaPad 1 Gen 7,,,,,,,True,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo 2024 IdeaPad 1 Gen 7 Laptop, 15.6"" FHD Touchscreen, Intel Core i3-1215U, 16GB RAM, 1TB SSD, SD Card Reader, HDMI, Webcam, Wi-Fi 6, Windows 11 Home, Grey",54.0,
Networking & Smart Home,controller,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,True,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,TP-Link Omada Hardware Controller | SDN Integrated | PoE Powered | Manage Up to 100 Devices | Easy & Intelligent Network Monitor & Maintenance | Cloud Access & Omada App (OC200),55.0,
PC Components (Core),ssd_internal,Mainstream,New,False,Current-Gen,Western Digital,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SN5000,,,,1024.0,Gen4,,,,,,,,,WDS100T4B0E,,,,,,,,,PCIe Gen 4.0,,,,,,,,,NVMe,,gpt-4o-mini,"Western Digital 1TB WD Blue SN5000 NVMe Internal Solid State Drive SSD - PCIe Gen 4.0, M.2 2280, Up to 5,150 MB/s - WDS100T4B0E",56.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Inkjet,False,False,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 972A PageWide Black Ink Cartridge for HP Printers | Works with Printer Series: PageWide Pro 452, 477, 552dw, 577 | F6T80AN",57.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WorkForce WF-2960, Expression XP-5200",,,,,,,,gpt-4o-mini,"EPSON 222 Claria Ink Standard Capacity Black & Color Cartridge Combo Pack (T222120-BCS) Works with WorkForce WF-2960, Expression XP-5200",58.0,
Networking & Smart Home,mesh_system,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,AX14000,3.0,Tri-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link Deco Wi-Fi 7 Tri-Band BE14000 Whole Home Mesh System | 8-Stream 14Gbps | 10 Gig Internet Port |Up to 8,100 Sq.ft & 200 Devices | VPN, HomeShield, MLO, 320 MHz, AI-Roaming (Deco BE67 3-Pack)",59.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,Klipsch,0.9,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Klipsch Nashville Portable Bluetooth Speaker with a 2.25"" full range drivers for 360 degree audio, IP67 dust and waterproof rating, 24 hours of playtime for a premium live concert experience",60.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 131A Black, Cyan, Magenta, Yellow Toner Cartridges for HP Printers | Works with Printer Series: LaserJet Pro 200 color M251, LaserJet Pro 200 color MFP M276 | CF210AQ1",61.0,
PC Components (Core),ram,Mainstream,New,False,Current-Gen,G.SKILL,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR4,,,64.0,,DDR4,,,,,,,,,F4-3200C22D-64GRS,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 64GB (2x32GB) 3200MT/s CL22-22-22-52 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F4-3200C22D-64GRS),62.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,True,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother Genuine P-touch M-2312PK Tape, 2 Pack, 1/2"" (0.47"") Wide Standard Non-Laminated Tape, Black on White, Recommended for Home and Indoor Use, 0.47"" x 26.2' (12mm x 8M), 2-Pack, M2312PK, M231",63.0,
Computers & Gaming,desktop,Mainstream,Renewed/Refurbished,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i7-8700,,,32.0,512.0,DDR4,,,,,,,,,Optiplex 7060,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Dell Optiplex 7060 SFF Desktop Computer PC | Intel 8th Gen i7-8700 (6 Core) | 32GB DDR4 Ram 512GB NVMe M.2 SSD | Built-in WiFi & Bluetooth | Windows 11 Pro | Wireless Keyboard & Mouse(Renewed),64.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Carhartt,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Carhartt 28L Dual-Compartment Backpack, Durable Pack with Laptop Sleeve and Duravax Abrasion Resistant Base, Black",65.0,
"Office, Printing & Power",battery,Mainstream,New,False,Legacy,Energizer,0.9,,,,,,8.0,,,,,,9.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer MAX 9V Batteries (8 Pack), 9 Volt Alkaline Batteries",66.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Skullcandy,0.95,,True,,,,,,,,,,1000.0,mAh,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Skullcandy Crusher Wireless Bluetooth Headphones with Multi-Sensory Bass, Noise Isolating Over-Ear Fit, Up to 40 Hours Battery, Microphone for iPhone Android with Travel Bag - Black",67.0,
"Office, Printing & Power",scanner,Mainstream,New,False,Current-Gen,Brother,1.0,,,,A4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Brother ADS-1300 Compact Desktop Scanner | Scan Speeds of Up to 30ppm | Single Pass Double-Sided Scanning,68.0,
PC Components (Core),thermal_paste,Mainstream,New,False,Current-Gen,ARCTIC,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARCTIC MX-6 (8 g) - Ultimate Performance Thermal Paste for CPU, Consoles, Graphics Cards, laptops, Very high Thermal Conductivity, Long Durability, Non-Conductive",69.0,
Mobile Devices,earbuds,Premium,Renewed/Refurbished,True,Current-Gen,Apple,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Apple AirPods Pro (2nd Generation) (Renewed),70.0,
"Office, Printing & Power",rack_component,Mainstream,New,False,Current-Gen,Pyle,0.9,,,,,,2.0,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Pyle 2-Pc 1U Server Rack Shelf, Vented Shelves for Good Air Circulation, Cantilever Mount, Wall Mount Rack, Universal Device, Cabinet Shelf, Computer Case Mounting Tray, Black-Pyle PLRSTN14UX2",71.0,
Out of Scope,excluded,Mainstream,New,False,Legacy,Crayola,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Crayola Inspiration Art Case Coloring Set, 140pc Space Theme – Art Kit for Kids, Crayons, Markers, Pencils, Gift for Boys & Girls, Ages 5, 6, 7, 8 [Amazon Exclusive]",72.0,
"Office, Printing & Power",calculator,Mainstream,Renewed/Refurbished,False,Current-Gen,Texas Instruments,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Texas Instruments TI 84 Plus Graphing Calculator with Guerrilla Military Grade Screen Protector Set, Certified Reconditioned",73.0,
"Office, Printing & Power",battery,Mainstream,New,False,Legacy,Panasonic,0.95,,,,,,2.0,,,,,,2450.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Panasonic CR2450 3.0 Volt Long Lasting Lithium Coin Cell Batteries in Child Resistant, Standards Based Packaging, 2-Battery Pack",74.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,SCUF,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SCUF VALOR PRO Wired Performance Xbox Controller – Customizable Back Paddles, Instant Triggers, Hall Effect Thumbsticks, Audio Controls, Xbox Series X|S, Xbox One, Windows PC – Steel Gray",75.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,Intel,0.95,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i9-12900KF,,,,,Gen5,,,600 Series,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Intel Core i9-12900KF Gaming Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz Unlocked LGA1700 600 Series Chipset 125W,76.0,
Audio & Media Systems,soundbar,Mainstream,New,True,Current-Gen,LG,0.95,,,,,,,,,,,,,,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S60T,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LG S60T 3.1 ch. Soundbar with Wireless Subwoofer, Dolby Audio, TV Synergy, Wow Interface, AI Sound Pro (2024 Model)",77.0,
Networking & Smart Home,powerline_adapter,Mainstream,New,False,Current-Gen,NETGEAR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,gpt-4o-mini,"NETGEAR Powerline Adapter Kit, 2000 Mbps Wall-Plug, 2 Gigabit Ethernet Ports with Passthrough + Extra Outlet (PLP2000-100PAS)",78.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,1.0,Laser,False,False,A4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"HP LaserJet M209dw Wireless Printer, Print, Fast speeds, Easy setup, Mobile printing, Best for small teams, Instant Ink eligible",79.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Canon,1.0,Inkjet,True,False,A4,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon TS202 Inkjet Photo Printer, Black (USB Required, not Included)",80.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,JBL,0.95,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"JBL Tune 520BT - Wireless On-Ear Headphones, Up to 57H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design, Hands-Free Calls with Voice Aware (Blue)",81.0,
Networking & Smart Home,switch,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,gpt-4o-mini,"TP-Link TL-SG108PE V3 | 8 Port Gigabit PoE Switch | Easy Smart Managed | 4 PoE+ Ports @64W | Plug & Play | Sturdy Metal w/ Shielded Ports | Fanless | QoS, Vlan & IGMP | Limited Lifetime Protection",82.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon Genuine 055 Black Toner Cartridge Compatible with LBP664Cdw, MF741Cdw, MF743Cdw, MF745Cdw, MF746Cdw",83.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Minn Kota,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Minn Kota i-Pilot Bluetooth Remote,84.0,
Networking & Smart Home,smart_alarm,Mainstream,New,False,Current-Gen,GE,0.95,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"GE Personal Security Window and Door Alarm, 6 Pack, DIY Protection, Burglar Alert, Wireless Chime/Alarm, Easy Installation, Home Security, Ideal for Home, Garage, Apartment and More,White, 49721",85.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Retevis,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Retevis RT22 Walkie Talkies, Mini 2 Way Radio Rechargeable, VOX Handsfree, Portable, Two-Way Radios Long Range with Earpiece, for Family Road Trip Camping Hiking Skiing(2 Pack, Black)",86.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,0.95,Inkjet,True,False,A4,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon CL-276 XL Genuine Color Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",87.0,
Accessories,mount_small,Mainstream,New,False,Current-Gen,UBeesize,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Fixed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"UBeesize 72'' Magnetic Tripod for iPhone with Remote, Extendable Cell Phone Tripod Stand, Compatible with MagSafe, Selfie Stick Tripod for iPhone 15 14 13 12 11 Series and Android Phones",88.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,True,True,A4,15.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,Smart Tank 7301,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"HP Smart Tank 7301 Wireless All-in-One Refillable Ink Tank Printer, Scanner, Copier with 2 years of ink included, Best for home office(28B70A)",89.0,
Computers & Gaming,desktop,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Core Ultra 7-265,,,32.0,1024.0,DDR5,,,,,,,,,ECT1250,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Dell Tower Desktop ECT1250 - Intel Core Ultra 7-265 Processor, Intel UHD Graphics, 32GB DDR5 5600MT/s Memory, 1TB M.2 SSD, 3.0 SD Card Reader, Wired Keyboard and Mouse, Basic Onsite Service",90.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.0,,,"iPhone, iPad",,,M-to-F,,,,,gpt-4o-mini,"UGREEN SD Card Reader USB C, USB 3.0 Micro SD Card Reader 2 in 1 Memory Card Reader for MicroSD SDHC SDXC Compatible with PC Computer MacBook Laptop iPad iPhone 16 15 Pro/Pro Max",91.0,
Peripherals & Input,external_drive,Mainstream,New,True,Current-Gen,WD_BLACK,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDD,,gpt-4o-mini,"WD_BLACK 8TB D10 Game Drive - Portable External Hard Drive HDD Compatible with Playstation, Xbox, PC, & Mac - WDBA3P0080HBK-NESN",92.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,PopSockets,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,,,,,,,,,gpt-4o-mini,"​​​​PopSockets Phone Grip with Expanding Kickstand, Adhesive Grip, Cute PopSockets - Country Fields",93.0,
"Cameras, Photography & Video",mirrorless_dslr,Premium,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,4K,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sony FX2 Full-Frame Cinema Camera Body Only,94.0,
PC Components (Core),excluded,Mainstream,New,False,Current-Gen,TP-Link,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,AX9300,,Tri-Band,,,,,,,,,,,,,,,,,,,,,,,,,WiFi 7,,,,,,,,,,,,,,Archer TBE550E,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link WiFi 7 BE9300 PCIe WiFi Card for Desktop PC(Archer TBE550E), Tri-Band Wireless Adapter, Bluetooth 5.4, Multicolor Status LED, Supports AMD/Intel Motherboard, Not Compatible with Windows 10",95.0,
Peripherals & Input,dock_hub,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,gpt-4o-mini,"TP-Link Powered USB Hub 3.0 with 7 USB 3.0 Data Ports and 2 Smart Charging USB Ports. Compatible with Windows, Mac, Chrome & Linux OS, with Power On/Off Button, 12V/4A Power Adapter(UH720)",96.0,
PC Components (Core),ssd_internal,Mainstream,New,False,Current-Gen,WD_BLACK,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NVMe,,,,1024.0,Gen4,,,,,,,,,SN770M,,,,,,,,,,,,,,,,,,NVMe,,gpt-4o-mini,"WD_BLACK 1TB SN770M M.2 2230 NVMe SSD for Handheld Gaming Devices, Speeds up to 5,150MB/s, TLC 3D NAND, Great for Steam Deck and Microsoft Surface - WDBDNH0010BBK-WRSN",97.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Antennas Direct,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Antennas Direct ClearStream 2V Indoor Outdoor TV Antenna UHF VHF Multi-Directional, 60+ Mile Range, 4K 8K UHD, NEXTGEN TV – w/Reflector, 20-inch Mast",98.0,
Peripherals & Input,mouse,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Amazon Basics 2.4 GHz Optical Wireless Mouse for Laptop and Computer, USB Nano Receiver, Red",99.0,
"Office, Printing & Power",printer,Mainstream,New,True,Current-Gen,Canon,0.95,Inkjet,True,True,A3,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIXMA TS9520a,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Canon PIXMA TS9520a – Wireless Home All-in-One Inkjet Printer,100.0,
Computers & Gaming,console,Mainstream,New,True,Current-Gen,Microsoft,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,4K_UHD,,120.0,,,,,,,,4K,,,,,,,,Xbox Series X,,,,1024.0,,,,,,True,Xbox_Series,,,Xbox Series X,,,,,,,,,HDMI,,,,,,,True,,,,gpt-4o-mini,"Xbox Series X 1TB Gaming Console Console + 1 Wireless Controller - Backward Compatible with Thousands of Games, Fine-Tuned Performance, True 4K Gaming, Up to 120 FPS - HDMI_Cable",101.0,
PC Components (Core),gpu,Premium,New,True,Cutting-Edge,MSI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 5090,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI Gaming RTX 5090 32G SUPRIM SOC Graphics Card (32GB GDDR7, 512-bit, Extreme Performance: 2580 MHz, DisplayPort x3 2.1a, HDMI 2.1b, NVIDIA Blackwell Architecture)",102.0,
"Cameras, Photography & Video",security_cam,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,False,,,,,True,,,,,,,1080p,False,,2.0,False,,,False,,,,,256.0,,,,,,,,,,Tapo C110P2,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,"TP-Link Tapo 2K Security Camera for Baby Monitor, Dog Camera w/Motion Detection, 2-Way Audio, Night Vision, Cloud & SD Card Storage (Up to 256 GB), Works w/Alexa & Google Home, 2-Pack (Tapo C110P2)",103.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,FUJIFILM,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,X-E5,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"FUJIFILM X-E5 Body, Silver",104.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,Full-Frame,4K,False,,24.2,,,,False,,,,,,,,,,,,,,,a7 III,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sony a7 III (ILCEM3K/B) Full-frame Mirrorless Interchangeable-Lens Camera with 28-70mm Lens with 3-Inch LCD, Black",105.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Soundcore,0.95,,,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Soundcore Space One Pro, FlexiCurve Over-Ear Headphone, Adaptive Active Noise Cancelling Headphones Driven by 6 Mics, 60H Lossless Audio, Ultra-Fast Charging, Hi-Res Wireless, Comfortable Fit",106.0,
Accessories,charger_aux,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LISEN for MagSafe Charger Stand for iPhone Magnetic Apple Watch Airpods Charging, Minimalist Travel for iPhone Wireless Charger Magnetic MagSafe Accessories Apple 16 Pro Max iwatch Airpods Black",107.0,
