product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
"Scotch Thermal Laminating Pouches, for Use with Thermal Laminators, 8.9 x 11.4 Inches, Letter Size Sheets, 100-Pack",4.9,11.189422759203678,11.156264806643742,Organic,1,0,0.4,Small Gadget Accessories (Cases & Protectors),SCOTCH,0,,,,,100.0,,,,3.0440461338325417,No Badge,-0.052082002,0.029267892,-0.00209558,0.01722546,0.011570469,-0.045581415,0.0026035085,-0.002103947,0.044033,-0.018776447,0.0057396367,-0.028771088,-0.0031737462,0.032542825,0.01080896,0.0077478318,0.0033749118,-0.0038423464,0.024339162,0.012881808,-0.013524152,-0.009463613,-0.01613117,-0.008349717,-0.0018069968,0.013161745,-0.009530369,-0.0011027418,0.00182987,0.02512692,-0.004252922,-0.004540177,0.010474822,-0.019435495,-0.016613277,0.031486325,0.005943369,-0.0048360713,0.012873258,0.012632599,-0.021540657,0.003938771,0.005622819,0.003603695,-0.00092961127,-0.016541423,0.004991794,0.022041496,-0.0020254552,0.008060399
"Duracell Coppertop AAA Batteries with Power Boost Ingredients, 24 Count Pack Triple A Battery with Long-Lasting Power, Alkaline AAA Battery for Household and Office Devices",4.8,11.126762859116562,11.002116507732016,Organic,1,0,0.07,Power & Batteries,DURACELL,0,,,,,24.0,,,,3.130700133964476,No Badge,-0.052732468,0.008004621,0.0038879514,0.0063118637,0.021543264,-0.02941215,0.04423748,-0.005026996,-0.0011397488,0.016860917,0.022256456,0.0011684448,0.031179689,0.014575183,-0.0076003075,-0.0027556263,-0.0048974417,0.008032858,0.0041795224,-0.009048665,0.0013101771,-0.0066486844,-0.01524533,0.015975319,0.024046302,-0.0066646375,0.010335099,-0.0022288822,0.008543529,0.0065895002,0.006112325,0.00828227,-0.010467656,0.003519468,-0.0045327656,-0.00436794,-0.000906826,0.0030677617,-0.006452065,-0.0051940624,-0.0036490876,-0.0031871647,-0.005823998,0.001813326,-0.003218262,0.008564297,-0.011412827,-0.01060034,0.008545417,-0.004793212
"Apple Pencil Pro: Latest Model - Device Compatibility Check Required - Pixel-Perfect Precision, Tilt and Pressure Sensitivity, Perfect for Note-Taking, Drawing, and Art. Charges and Pairs Magnetically",4.6,8.450412157725886,9.210440366976515,Organic,0,0,0.0,"Office Supplies, Ink & Toner",APPLE,1,,,,,2.0,,,,5.003946305945459,No Badge,0.021708354,-0.012396619,-0.019226074,-0.026590496,0.023754165,0.053720236,-0.015242353,-0.001603052,0.021630049,-0.029100537,0.025246538,0.022963747,0.0005207285,0.04191065,-0.0038876683,0.016111525,0.012245357,0.019172914,-0.009303272,0.002112966,-0.009776315,0.0137616275,-0.015569247,0.022680089,0.002115555,-0.0071740374,0.0075931065,0.022372954,0.016272709,-0.01953232,0.031146068,-0.007577557,-0.020606449,-0.024497885,0.030016487,-0.0113983005,-0.004432101,-0.004094554,-0.007673718,-0.0048549585,-0.007924629,-0.009792447,-0.009281792,0.00296171,-0.0066064536,0.023360774,0.010988334,-0.0021048095,0.0014516097,0.018536825
"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-free call with VoiceAware, Up to 32 hours of battery life (Black)",4.3,10.18716160359037,9.210440366976515,Organic,0,0,0.0,Wearables,JBL,0,,,,,,,,,3.432372999130605,No Badge,-0.033340484,-0.052477382,0.037356675,-0.07622114,-0.01116614,-0.022372097,0.0110739395,-0.011709571,-0.0049331114,-0.0046847165,0.00019177794,0.004745707,0.00458546,-0.015120149,0.0047422796,0.009338056,-0.034173563,0.018439189,-0.0051941797,-0.018317765,-0.006159175,0.011702102,-0.00015963987,0.008865323,-0.010008112,-0.0071664862,-0.0045761243,-0.0013531111,-0.0023353472,-0.0020850971,0.010686981,0.008156322,0.0076217605,0.0055272095,0.008189812,0.010189477,0.010764461,-0.004226651,0.0070690326,-0.012754362,-0.0052942084,-0.012247436,-0.0022216663,0.00052790344,-0.009142948,0.020218097,-0.018005544,-0.02636186,0.008487144,-0.0053486824
"Scotch Heavy Duty Shipping and Moving Packing Tape, Clear, Packing and Moving Supplies, 1.88 in. x 22.2 yd., 6 Tape Rolls with Dispensers",4.8,11.546128105797946,9.210440366976515,Organic,1,0,0.31,"Office Supplies, Ink & Toner",SCOTCH,0,,,,,,,,,3.0440461338325417,Best Seller,-0.053454697,0.007192388,-0.019529581,0.039894044,-0.014094368,-0.06302196,-0.0038862377,0.0008687824,0.044989966,-0.03392026,-0.014199555,-0.05104071,0.016522028,0.020439386,0.019940406,0.00999733,0.026430853,-0.0019165799,0.012901798,-0.012493046,-0.0177706,-0.0017812779,-0.031119443,-0.015244603,-0.022599578,0.0022622459,0.003399428,0.010104861,-0.002532117,0.0037415847,-0.033304114,-0.0073830485,0.015946263,-0.015631597,-0.009379551,-0.0036392398,0.0138818305,-0.003712032,-0.017242618,-0.008733145,0.0017852401,0.016097711,0.019771941,0.0127634015,-0.012822198,0.010454729,-0.0008782316,0.030595947,0.015529883,0.013160935
"Amazon Basics File Folders with Tabs for Filing, 1/3-Cut Tab, Assorted Positions, 8.5x11 inches, Letter Size, Manila, Pack of 100",4.8,10.884460545216813,11.156264806643742,Organic,1,0,0.23,Small Gadget Accessories (Cases & Protectors),AMAZON,0,,,,,100.0,,,,2.733717947850788,Best Seller,-0.042889595,0.017195314,-0.018940687,0.02843383,0.0017156452,-0.044897407,-0.0069763213,0.00035443902,0.040185884,-0.028264642,-0.006958805,-0.030193686,-0.0121240765,0.04717292,0.038072005,0.019892907,-0.0046348125,-0.0138469115,-0.009212084,0.019580612,-0.018608157,-0.014946933,0.0068497285,0.010379553,-0.02827447,0.018729743,-0.021078479,0.0041768737,0.004492879,-0.00018891692,-0.005862113,-0.025024096,0.00554318,-0.0037287325,0.021727243,0.006186556,0.011498025,0.01240814,0.023547946,0.025382023,0.017103191,0.019361265,-0.003428556,-0.0009745173,0.0024430896,-0.011031968,0.021726655,0.0010141116,0.0009062793,0.0072832424
"Amazon Basics Micro SDXC Memory Card with Full Size Adapter, A2, U3, Read Speed up to 100 MB/s, 128 GB, Black",4.7,11.723283630458038,9.210440366976515,Organic,1,0,0.0,Storage & Memory Cards,AMAZON,0,,128.0,,,,,,,2.48989419129904,Best Seller,0.018853754,-0.004800692,-0.018831551,0.025532916,0.011010677,-0.0035847425,-0.024779335,0.015448406,0.018546432,0.002046287,0.041145466,-0.0069361925,0.004317768,-0.0044318587,0.06300478,0.004388542,-0.0032341182,0.0077491775,-0.01875522,0.021228224,-0.013153814,0.020822098,0.006450139,0.011206724,-0.019265287,0.02679656,-0.015630573,0.006877333,-0.0032407567,-0.017050292,0.00393912,-0.014889853,0.006697297,0.0007020384,0.026617529,0.0099666715,0.011555597,-0.0053746067,0.0047442615,0.013329521,0.023440022,0.007986015,-0.0044721216,-0.008387681,0.0025374885,0.0019818079,0.0051523466,-0.013974868,0.0062673083,-0.016885445
Texas Instruments TI-30XS MultiView Scientific Calculator,4.8,10.494685060560329,11.156264806643742,Organic,1,0,0.15,TV & Video Displays,TEXAS,0,,,,,,,,,3.044522437723423,No Badge,0.0172247,0.014088839,-0.018589616,0.016766071,-0.036530152,0.01626879,0.012579799,-0.0071485788,-0.0062376074,0.008498311,-0.032007564,0.015311435,0.025897563,0.028675765,-0.04937329,-0.016223498,0.0055752024,0.0041464716,0.0071874186,0.056944877,-0.040499073,0.0020479443,-0.018739756,-0.01637248,0.013128106,-0.00759184,-0.028879957,0.0057963505,0.022890262,-0.0013311803,0.0053193104,-0.016027046,0.013157073,0.019305672,0.0034002245,0.020958114,-0.005133625,0.0075359726,0.0023047775,-0.010108575,-0.0052820565,0.023298277,-0.030520085,-0.013235409,-0.007553249,0.0062642395,-0.019793842,-0.0034388024,0.0044863736,-0.011470262
"HP 910 Cyan, Magenta, Yellow Ink Cartridges | Works with HP OfficeJet 8010, 8020 Series, HP OfficeJet Pro 8020, 8030 Series | Eligible for Instant Ink | 3YN97AN, 3 Count (Pack of 1)",4.6,9.82730820579731,10.308985993422082,Organic,0,0,0.0,"Office Supplies, Ink & Toner",HP,1,,,,,1.0,,,,3.889572876590554,No Badge,-0.04237701,0.07768272,0.0034871697,-0.0424906,0.043903872,0.011403948,0.0023150146,0.00493291,-0.03236589,-0.0059652627,0.007840149,-0.0040057153,-0.010175154,0.0026182234,-0.008689076,-0.0006665748,0.006509371,0.005406067,0.0138752535,0.00094038993,0.008533482,-0.006941847,0.007694179,0.01413472,-0.014151454,-0.02024297,0.008179009,0.00796007,0.0006464198,0.008902244,0.0027423166,0.012524247,-0.02591843,0.013829952,0.0019609865,0.0062145554,0.01037518,0.021661315,0.018791221,0.0033650994,-0.012005998,0.008533477,0.0012701154,0.0057742093,0.00891448,-0.0062401164,0.009719597,0.0021656342,-0.009844994,-0.009611603
"Apple Pencil (USB-C): Device Compatibility Check Required - Pixel-Perfect Precision, Tilt Sensitivity, Perfect for Note-Taking, Drawing, and Signing Documents. Charges and Pairs with USB-C",4.6,8.721602344674197,9.210440366976515,Organic,0,0,0.0,Computer Peripherals,APPLE,0,,,,,2.0,,,,4.589955020181611,No Badge,0.022339806,-0.023222573,-0.017414093,-0.008851647,0.046616912,0.058774978,-0.037386164,-0.0055998713,0.033817217,-0.010559663,0.036743037,0.0031819344,0.018906087,0.039410084,-0.0049702674,-0.001954104,0.0061334595,-0.01501248,-0.009927221,0.018206336,-0.017508283,0.027686246,-0.015595328,0.0032030419,-0.004818827,0.014770735,0.0039629415,0.007830169,0.022353806,-0.004814487,0.023502704,-0.007828837,-0.015585801,-0.01372898,0.010086901,-0.007226523,-0.001149145,0.005761452,-0.0024371445,-0.01550122,-0.0066987853,-0.012450689,0.00049319863,0.009493649,-0.00097274734,-0.0015621968,0.011597792,-0.017047487,-0.0035659764,-0.0019537546
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.6,12.478227288988386,9.210440366976515,Organic,1,0,0.0,Storage & Memory Cards,SEAGATE,0,,2048.0,,,,,,,4.3943256902608985,Best Seller,0.034223408,-0.03427221,-0.004047632,0.023207814,0.0029999465,-0.0067670643,-0.0048127174,0.017926693,0.032283552,0.02503033,0.014961965,-0.014584035,-0.0049480572,-0.032377973,0.018611908,0.021727085,0.020386018,-0.03689977,0.041384883,-0.027759114,-0.019007977,-0.016478494,0.022440739,0.019101098,0.005250387,0.01876342,0.026982386,0.008441877,-0.0037778541,0.016039912,-0.020836737,0.0011521354,-0.014793774,0.003559623,0.0077204704,-0.0055560395,-0.034151368,-0.019929625,0.0063946955,-0.017782977,-0.0050674854,0.023249593,-0.010912525,-0.022689272,0.005150001,-0.01902201,-0.011245631,-0.024585709,0.005432912,0.00769775
"Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Cloud Pink",4.6,9.6941852674104,9.210440366976515,Organic,0,0,0.0,Wearables,OTHER,0,,,,,,,,,4.855851080295389,No Badge,-0.008294046,-0.060004137,0.022475123,-0.086245045,0.0038719028,0.018135905,0.020997271,-0.045633964,-0.0024340488,-0.007976294,0.017269455,0.00669913,-0.004800342,0.009822756,0.021942481,-0.00834424,-0.010452241,0.004246548,0.015169166,0.015566357,0.0015034601,-0.01149565,0.003587678,0.025632903,-0.015071131,0.00159375,0.014106344,-0.0070090555,0.0012912452,0.0045826994,-0.015981734,-0.01992187,0.007138828,0.0072205085,0.011212497,0.004559433,-0.018425502,-0.0003943108,0.018541537,-0.008624231,-0.021154009,0.00048454665,0.0040739924,0.00041654147,-0.021110417,0.0032820553,-0.01458852,-0.02855448,0.00061677955,0.020131689
"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized Storage",4.8,9.738200088297951,10.819798284210286,Organic,1,0,0.0,Power & Batteries,DURACELL,0,,,,,1.0,,,,3.2831643147505627,No Badge,-0.056098282,0.0057653636,-0.0021645427,0.0043103397,0.01962389,-0.04055415,0.043937013,-0.009233333,0.004056692,0.015802726,0.028208397,-0.0028606802,0.03357815,0.026612207,-0.0055369586,-0.0002442703,-0.010983743,0.0063028485,0.012243457,-0.011437656,-0.0013520271,0.0005597923,-0.010414116,0.010816239,0.025972541,-0.0044092797,0.012493301,-0.0039445125,-0.0046672,0.008577013,0.0132908365,0.01002793,-0.010792734,-0.0006184019,-0.009721635,-0.009552237,-0.0067973007,0.00075763837,-0.0033609644,-0.008373259,-0.0059236577,-0.0067623816,-0.008189801,0.002371341,-0.008405529,0.012756482,-0.005681012,-0.016473785,0.0047945045,-0.0037627406
"SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN",4.8,11.19124528445721,9.210440366976515,Organic,1,0,0.12,Storage & Memory Cards,SANDISK,1,,128.0,,,,,,,3.2577118486533987,Best Seller,-0.0029990673,0.0049664676,-0.016058624,0.031185925,0.018873513,0.0007607341,0.00885763,-0.0016076788,0.003848914,0.0037786067,0.053763144,-0.00031359494,-0.009205215,-0.023737162,0.03616573,0.0148322815,0.022493668,0.029246837,0.024085306,0.012117154,-0.009511583,0.00103041,0.0028420016,0.02626685,-0.0123290345,0.00065175816,0.0043994896,0.0025148466,0.025515102,-0.0077775083,0.017726358,-0.014523858,0.017672531,-0.0046811476,-0.02094285,-0.00751571,0.010287519,-0.021810599,-0.007776566,0.0065399036,0.02710851,-0.0018235054,0.012871593,0.021766733,-0.009749403,-0.0046993867,0.013772888,0.0017116442,0.0070894063,-0.010189131
"AMD RYZEN 7 9800X3D 8-Core, 16-Thread Desktop Processor",4.8,7.774015077250727,9.210440366976515,Organic,1,0,0.0,PC Components,AMD,0,,,,,,,,,6.168564159920785,Best Seller,0.17578423,0.035913035,-0.013866365,-0.0003710389,-0.015196577,-0.053461656,0.002495952,0.008905724,0.008280732,0.025001928,0.013457447,0.055329517,-0.03391904,0.044164628,-0.000113263726,-0.0070878463,0.015424274,0.0122590065,-0.027448796,0.026390484,-0.016690101,-0.005277733,-0.015319761,-0.013702735,0.0017667413,-0.0027219467,0.019641716,0.00893674,0.01203575,0.01006265,-0.032347232,0.010985613,0.0024897903,-0.0209679,0.031906582,-0.0075841434,0.022814853,0.024517428,-0.006167732,-0.011158919,0.013174093,0.03521152,0.013558932,-0.017808858,0.0032153628,-0.0305104,-0.00027658977,0.0023366436,-0.017695773,0.009760205
"Samsung 990 PRO SSD NVMe M.2 PCIe Gen4, M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P2T0B/AM",4.7,9.558811758564229,9.210440366976515,Organic,1,0,0.25,Storage & Memory Cards,SAMSUNG,1,,,,,,,,,5.30325515557766,No Badge,0.04415004,0.005829945,0.02134651,0.031419724,0.0023425072,-0.011710644,0.026848622,0.0038618147,0.0065679923,0.026492149,0.0071839765,0.014904603,-0.015552536,-0.03012824,0.0029998869,0.031513806,0.0016266108,-0.027636327,0.008181609,-0.019840112,-0.012124315,-0.007721393,-0.0037778243,-0.005390689,-0.006033987,-0.014405776,0.0049116313,0.025235133,-0.014789715,-0.008912642,0.013470483,0.0065148063,0.021755956,-0.002023708,0.017440133,0.021135714,0.0040275822,0.009022061,0.01980857,-0.009808237,0.00058779586,0.012469934,-0.008021876,-3.2776967e-05,-0.015205244,-0.0008450616,-0.010109561,-0.010756541,0.00093333144,0.0084724575
"HP Printer Paper | 8.5 x 11 Paper | Office 20 lb | 3 Ream Case - 1500 Sheets | 92 Bright | Made in USA - FSC Certified | 112090C, White",4.8,10.785745689666076,10.59665973278358,Organic,1,0,0.07,"Office Supplies, Ink & Toner",HP,0,,,,,1500.0,,,,3.110845080654496,No Badge,-0.020454705,0.085182354,0.00030517578,-0.015524566,0.004046038,-0.038828477,-0.015985087,-0.015091993,0.023577154,-0.0075686574,-0.015650474,-0.021833003,-0.0091070235,0.028800145,-0.0062799454,-4.7366368e-05,0.010579929,0.008057967,0.017228343,-0.02406541,0.018699491,-0.013759338,0.0054587387,-0.031336397,-0.023737706,0.003069412,-0.009092692,-0.004345808,-0.011535071,0.013394186,0.00032500736,0.010839723,0.0024778992,0.00094662234,-0.0010054449,3.977865e-05,-0.011962956,0.008693851,0.023775773,0.0143051,0.007680106,0.0024195062,0.0033114627,-0.012506422,0.0048614996,-0.0062851347,-0.0037501957,-0.0085637905,-0.00486172,-0.006879419
"Amazon Basics 9 inch Thermal Laminator Machine for Documents and Photos, Easy to Use for Home Office or School, White",4.6,7.916078096302786,10.59665973278358,Organic,1,0,0.31,"Office Supplies, Ink & Toner",AMAZON,0,,,9.0,,,,,,3.433664571799657,Best Seller,-0.010371715,0.030363604,0.0019632578,-0.0003465265,0.0020473301,-0.004843235,-0.0099105835,-0.0032585114,0.022828266,0.009555668,-0.018962838,-0.023614243,-0.00831528,0.023575827,0.020533517,0.012053846,0.022842772,-0.010874063,-0.01628182,0.00966255,0.0050542913,0.003884504,0.0065480676,-0.012490053,0.009599365,0.021481302,0.00079357624,0.0023996867,-0.003869921,0.004697783,-0.0025826395,0.0154751465,0.005868,-0.020623662,0.016858121,0.005362386,-0.0011042207,0.015326759,-0.00565435,-0.009194614,0.014985538,0.0142557025,-0.0048789512,0.004774021,0.01864302,-0.0016193353,-0.01064112,0.0066760043,-0.013118114,0.010886617
"Apple 20W USB-C Compact Power Adapter: Fast and Convenient Charging, Type C Wall Charger",4.8,8.629092283913646,9.210440366976515,Organic,0,0,0.0,"Chargers, Adapters & Cables",APPLE,0,,,,20.0,,,,,2.670694414558441,No Badge,-0.017969474,-0.025290862,0.0035738945,0.023783788,0.058076784,0.019594133,-0.04776378,-0.014695689,0.0036526546,0.010489687,0.018877722,0.0056307167,0.015473187,0.019463897,-0.020748138,-0.016653975,-0.014253385,-0.0059918687,-0.012190238,0.016064228,-0.011305321,-0.010734819,-0.0025938787,-0.026364028,-0.00593476,0.00064499304,0.0024230517,0.018025532,0.00038709491,0.008844517,-0.010082584,0.013769843,0.010783269,0.021604287,0.004225429,-0.0051267184,-0.002714415,-0.013603341,0.0075815655,-0.0060315086,-0.014170665,-0.011340829,-0.008671615,0.00024374388,0.0046573463,-0.0051219985,0.020339208,-0.00533974,-0.013689579,0.010409366
"Logitech M185 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Swift Grey",4.5,10.6737115082755,9.210440366976515,Organic,0,0,0.0,Computer Peripherals,LOGITECH,0,,,,,,,,,2.563409711275944,Best Seller,0.03390354,-0.008747697,-0.0029158592,-0.026915818,-0.015178397,0.052214384,0.022781044,0.0037558228,0.035151407,0.0015136003,-0.029163517,-0.031161249,0.019723684,0.011787146,0.026973456,-0.020037003,-0.01769812,-0.0027806535,-0.001833275,-0.029193817,0.020272307,0.01083818,-0.02493693,-0.018889967,-0.012437731,-0.002100069,0.013788413,0.03301182,-0.0005627647,0.0063850414,-0.020950302,-0.013534009,-0.0044948887,0.0061547942,-0.0005853493,0.01807495,0.015916098,-0.009990893,0.0010817721,0.0037640017,-0.0043611843,-0.021445014,-0.00018865243,0.0013138782,-0.003245559,0.0012701713,0.010012275,-0.02456718,0.014605794,-0.011078887
"HP 936 Black, Cyan, Magenta, Yellow Ink Cartridges Printers (4-Pack) | Works with OfficeJet 9120, OfficeJet Pro 9110, 9120, 9130, Wide Format 9730 | Eligible for Instant Ink | 6C3Z5LN",4.6,6.786716950605081,9.210440366976515,Organic,1,0,0.0,"Office Supplies, Ink & Toner",HP,1,,,,,4.0,,,,4.912654885736052,No Badge,-0.05339706,0.07639064,0.0017786026,-0.044143453,0.039929047,0.0018838644,-0.008331075,0.009628713,-0.022928711,-0.004252553,0.016868956,-0.0054563135,-0.011695102,-0.012789726,-0.004861027,-0.0025544849,0.013687335,0.0042132065,-0.0013655424,0.0012683682,-0.0023549516,-0.008456429,-0.0025499389,0.0057050474,-0.02110938,-0.009793472,0.0039635524,-0.010860708,0.0062774047,0.0013509057,0.0056620687,0.010849524,-0.011884196,0.0037365817,0.00088849873,-0.0021890327,0.0040473086,0.023815323,0.016449288,0.0005487893,-0.00953355,0.0034679323,0.0014566854,0.009224363,0.0069349124,-0.00462389,0.011020629,0.0037634056,-0.0034687705,-0.0044644997
"Fitbit Inspire 3 Health &-Fitness-Tracker with Stress Management, Workout Intensity, Sleep Tracking, 24/7 Heart Rate and more, Midnight Zen/Black One Size (S & L Bands Included)",4.3,9.9054855551988,9.210440366976515,Organic,1,0,0.2,Wearables,FITBIT,0,,,,,,,,,4.614625344758847,Best Seller,-0.041898698,-0.008624673,-0.0028396249,-0.004183814,0.0027347654,0.0013474226,0.032585926,-0.008098975,0.0012897402,-0.013180912,-0.01538863,0.0058840066,0.0024502203,-0.0063149333,0.0314741,-0.0048493305,-0.005805623,-0.00858555,-0.032021247,0.009122804,-0.00248041,0.017650101,0.01958294,0.0027749538,-0.017544046,0.0042699985,0.008427668,-0.0022143088,-0.0043757483,0.010793712,-0.011334747,0.0198262,0.008254273,0.017322041,0.006121679,-0.0002280958,0.008635919,0.011667893,0.0059560016,-0.012701726,-0.0025887573,-0.0073552392,-0.0063178334,-0.010429199,-0.007946074,0.032468658,-0.009856323,0.00767029,0.007840935,-0.0029207356
"HP Original 952 Cyan, Magenta, Yellow / 952XL Black Ink Cartridges (4-Pack) | Works OfficeJet 8702 OfficeJet Pro 7700, 8210, 8700 Series | Eligible for Instant Ink | N9K28AN",4.6,7.870165946469845,9.210440366976515,Organic,1,0,0.0,"Office Supplies, Ink & Toner",HP,1,,,,,4.0,,,,5.1216995126707605,No Badge,-0.036986545,0.08068843,0.002049327,-0.036162615,0.027355745,-1.7523766e-05,-0.007830009,0.0032556728,-0.015331544,-0.010787383,0.016946726,-0.00056771934,0.00018519908,-0.012013108,-0.010795161,-0.0048283814,-0.008166172,0.0035657883,0.007169105,0.0020285472,0.006671082,-0.0037363637,0.008244362,0.002263561,-0.0012626424,-0.017997926,0.010379534,-0.0075249188,-0.011284612,-0.017180946,0.0045023225,0.012550104,-0.0048441626,0.00078871474,-0.0011028603,0.0065886304,0.00064811576,0.019066483,0.009291172,0.0050347373,-0.0068756603,0.006712567,-0.0009457283,0.0006533805,-0.0071720206,-0.009840025,0.016680704,-0.002170734,-0.002729632,-0.008934896
