category,market_tier,condition,is_premium_brand,tech_generation,ram_gb,storage_gb,size_value,performance_value,power_wattage,resolution_standard,cpu_gpu_tier,connectivity,brand,pack_count,confidence,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,log_original_price,log_purchased_last_month,log_total_reviews
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,2.4 GHz Unifying USB-Receiver,Logitech,1.0,0.95,4.4,No Badge,Organic,0,1,0,0.0,3.850360345036039,9.210440366976515,7.455876687491824
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Amazon Basics,12.0,1.0,4.7,Best Seller,Organic,1,0,0,0.0,2.9172300453990334,9.90353755128617,11.767699457606936
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,BIC,60.0,1.0,4.7,Best Seller,Organic,1,0,0,0.0,2.046401687601636,10.308985993422082,11.650371684649832
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,0.9,4.6,No Badge,Organic,0,1,0,0.0,3.291754470280773,9.210440366976515,10.406563222842058
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,65.0,,,,Dell,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,3.190064743014081,9.210440366976515,7.683403681053826
PC Components (Core),Mainstream,New,False,Current-Gen,,1024.0,,1050.0,,,,"USB-C, USB 3.2 Gen 2",SanDisk,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.2,4.875120984409557,9.210440366976515,11.301624018332609
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.95,4.7,No Badge,Organic,0,1,0,0.0,4.1726935286330775,9.210440366976515,9.470625553571011
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,4.0,64.0,11.6,2.8,,HD/HD+,Dual-Core Intel N4500,WiFi 5,acer,1.0,0.95,4.2,No Badge,Sponsored,1,0,1,0.0,5.438079308923196,3.9318256327243257,4.248495242049359
Accessories & Consumables,Budget,New,False,Legacy,,,11.75,,,,,,Amazon Basics,12.0,1.0,4.7,Best Seller,Organic,1,0,0,0.0,2.543175557911976,10.308985993422082,11.641679212803854
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,1000.0,,,,CyberPower,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,5.4845894430863416,8.699681400989514,9.586308009295324
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Duracell,20.0,0.95,4.8,No Badge,Organic,1,0,0,0.06,2.995232148512309,9.90353755128617,11.599194900122404
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,HP,1.0,0.95,4.7,No Badge,Organic,0,1,0,0.0,4.246922577489038,9.210440366976515,9.83617184525126
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,3.3975239762958465,9.90353755128617,11.120090262762083
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Amazon Basics,25.0,0.95,4.7,Best Seller,Organic,1,0,0,0.3,2.6623552418400807,9.90353755128617,11.40185981706137
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Powermax,24.0,1.0,4.6,No Badge,Organic,1,1,0,0.09,2.173614711697085,10.59665973278358,9.810330054049878
Accessories & Consumables,Premium,New,True,Current-Gen,,,,,,,,,Apple,1.0,0.95,4.7,No Badge,Organic,0,0,0,0.0,4.362078996864185,9.210440366976515,11.451645628547578
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,4.9550521095192215,8.853808274977197,6.309918278226516
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,3.54,,,,,,Texas Instruments,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.1,5.111987788356544,8.853808274977197,8.249836485425702
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,2.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,3.968781339246755,9.210440366976515,8.2987883944492
Cameras & Photography,Premium,New,True,Current-Gen,,,,4.0,,4K/UHD (2160p),,,DJI,3.0,0.95,4.5,No Badge,Organic,0,0,0,0.08,6.579251212010101,8.006700845440367,8.485083137498004
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,4K/UHD (2160p),,,DJI,1.0,0.95,4.6,Best Seller,Organic,0,0,0,0.0,5.991464547107982,8.853808274977197,9.780585185434791
Tablets & E-Readers,Premium,New,True,Cutting-Edge,,128.0,8.3,,,2K/QHD (1440p),,WiFi 6E,Apple,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,5.953061499575036,8.006700845440367,7.331714969726466
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.95,3.6,No Badge,Organic,1,1,0,0.3,5.706744749451314,8.699681400989514,7.788211557847076
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,Wired,TP-Link,1.0,1.0,4.7,Best Seller,Organic,1,0,0,0.48,3.2577118486533987,9.210440366976515,11.799569498846337
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.13,5.170483995038151,8.699681400989514,9.099743950634156
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,"Wireless, Ethernet",Epson,1.0,1.0,4.0,No Badge,Organic,1,1,0,0.13,5.707077041605631,8.517393171418904,8.41803561988302
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,9.7,,,,,,Texas Instruments,1.0,0.9,4.8,No Badge,Organic,1,0,0,0.17,3.258096538021482,9.210440366976515,10.005592775473282
Audio & Video Equipment,Premium,New,True,Current-Gen,,,,,,,,,Sony,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.0,6.107022887742255,8.294299608857235,6.584791392385716
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Amazon Basics,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,2.410542234499138,9.210440366976515,10.675584536074474
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,42.0,,,,,,Amazon Basics,1.0,0.95,4.2,Amazon's,Organic,1,1,0,0.0,4.393955205539156,8.987321812850125,10.56905796532584
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.6,No Badge,Organic,1,1,0,0.26,4.3694478524670215,9.210440366976515,10.252452853404808
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,Dual-Band,TP-Link,1.0,0.95,4.4,No Badge,Organic,1,0,1,0.38,4.3943256902608985,9.210440366976515,9.782844180013784
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,3.173459961337718,9.90353755128617,11.436897188673688
Accessories & Consumables,Budget,New,False,Legacy,,,2.625,,,,,,Avery,3000.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,3.331847303527362,9.210440366976515,9.909916840301031
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Acer,1.0,0.9,4.6,Best Seller,Organic,1,1,0,0.57,3.177637076851603,9.210440366976515,9.056139690898885
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,DYMO,1.0,1.0,4.6,No Badge,Sponsored,1,0,0,0.0,3.433664571799657,6.90875477931522,10.690603103986415
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,,,,,,,HP,1.0,0.95,4.7,No Badge,Organic,0,1,0,0.0,4.077367938014984,9.210440366976515,10.242884080674589
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Bose,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,5.43372200355424,8.517393171418904,9.463120392418698
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,4.27513717299578,9.210440366976515,9.959206041292472
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,HP,1.0,0.95,4.2,No Badge,Organic,1,1,0,0.0,6.29156913955832,8.294299608857235,6.208590026096629
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,JBL,1.0,0.95,4.8,No Badge,Organic,0,0,0,0.0,4.454231010422805,9.210440366976515,11.311445553292044
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.95,4.7,No Badge,Organic,0,0,0,0.0,4.874357275803628,8.853808274977197,7.979338895262328
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,,,,,,Wireless,Amazon Basics,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,2.5641798306825083,9.210440366976515,11.02679245379461
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,4.0,64.0,14.0,,,HD/HD+,Celeron N4120,,HP,1.0,0.95,4.3,No Badge,Organic,1,0,0,0.0,5.165128772304292,8.517393171418904,7.6953031349635665
Smartphones & Wearables,Premium,New,True,Current-Gen,,,,,,,,,Garmin,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.28,5.707077041605631,8.699681400989514,8.810757927026174
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Scotch,6.0,0.98,4.8,No Badge,Organic,1,0,0,0.49,3.238286218388024,9.210440366976515,9.97469131154246
Accessories & Consumables,Mainstream,New,True,Current-Gen,,4096.0,,2000.0,,,,USB 3.2 Gen 2x2,SAMSUNG,1.0,1.0,4.6,Amazon's,Organic,1,0,0,0.36,6.089022199452786,8.006700845440367,7.576609766973037
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,4.453067407778134,8.987321812850125,8.493719835230594
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,3.0,0.95,4.6,No Badge,Organic,0,0,0,0.0,4.023385473281607,9.210440366976515,9.964817807687734
Accessories & Consumables,Mainstream,New,True,Current-Gen,,512.0,,180.0,,,,,Samsung,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.44,4.142975983633837,8.853808274977197,9.33078652505205
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,2.625,,,,,,Avery,750.0,1.0,4.8,Best Seller,Organic,1,0,0,0.4,2.8981194446869907,9.90353755128617,9.882825556088031
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Energizer,6.0,1.0,4.8,No Badge,Organic,0,0,0,0.0,2.5641798306825083,10.308985993422082,11.791011643748565
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,4K/UHD (2160p),,,DJI,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,6.876264611890766,7.601402334583733,8.272826003650401
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Duracell,20.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,2.8898160479624417,9.90353755128617,11.390294446813996
PC Components (Core),Mainstream,New,False,Current-Gen,,1024.0,,7100.0,,,,Wired,Crucial,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.34,4.595018834931716,9.105090961257083,8.152198015861787
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Energizer,24.0,1.0,4.8,No Badge,Organic,1,0,0,0.25,3.1346242724206097,9.210440366976515,10.40289827348682
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,,,,,,Wired,Amazon Basics,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,2.0476928433652555,9.210440366976515,11.388302842575328
Smartphones & Wearables,Mainstream,New,True,Current-Gen,,,,,,,,,Fitbit,1.0,0.95,4.3,No Badge,Organic,1,1,0,0.25,5.30305612089521,8.699681400989514,9.672689782285058
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Duracell,8.0,1.0,4.8,No Badge,Organic,1,0,0,0.11,2.995232148512309,9.210440366976515,10.439512977323862
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,20.0,,,,,,Lasko,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.0,3.71284009155878,9.210440366976515,9.740262491433162
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Canon,1.0,0.9,3.9,No Badge,Organic,1,0,0,0.38,4.477223171657469,9.210440366976515,10.332343613434867
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,4.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,4.110709916308365,9.210440366976515,8.131236549696116
Tablets & E-Readers,Mainstream,New,False,Current-Gen,,16.0,7.0,,,,,,Amazon,1.0,1.0,4.6,No Badge,Organic,0,1,0,0.0,5.19844178112078,0.0,9.268892258925796
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,30.0,,,,Anker,1.0,0.9,4.6,No Badge,Organic,0,1,0,0.0,2.740194654428777,9.210440366976515,9.003931019653137
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.95,4.8,No Badge,Organic,0,0,0,0.0,5.023156574649928,8.294299608857235,7.682482446534506
Accessories & Consumables,Premium,New,True,Current-Gen,,,200.0,,,,,,Apple,1.0,0.95,4.7,No Badge,Organic,0,0,0,0.0,3.0281994636914926,9.210440366976515,8.817890200945513
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Pendaflex,250.0,1.0,4.8,No Badge,Organic,1,0,0,0.11,3.425239376142393,9.105090961257083,8.460834457746854
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Fujifilm,20.0,0.95,4.7,No Badge,Organic,1,0,0,0.18,3.433664571799657,9.210440366976515,10.22694691636343
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,JBL,1.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,4.709079649378603,8.517393171418904,10.9425090597906
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,120.0,,4K/UHD (2160p),,,Dell,1.0,1.0,4.3,No Badge,Organic,0,0,0,0.0,5.511491386824756,8.006700845440367,6.049733455231958
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,4.736110725248687,8.517393171418904,5.697093486505405
Networking & Smart Home,Premium,New,True,Current-Gen,,,,2700.0,,,,WiFi 6,NETGEAR,1.0,1.0,4.4,Best Seller,Organic,0,0,0,0.0,5.19295685089021,8.294299608857235,6.612041034833092
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,Brother,1.0,1.0,4.1,Amazon's,Organic,1,1,0,0.0,5.19844178112078,8.294299608857235,7.463363045520021
PC Components (Core),Mainstream,New,True,Current-Gen,32.0,,,3200.0,1.35,,,,CORSAIR,2.0,0.95,4.8,Best Seller,Organic,1,0,0,0.11,4.4996985530458575,8.853808274977197,9.741027444837728
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth 5.4,Anker,1.0,0.95,4.4,No Badge,Organic,0,1,0,0.0,3.2607852279454104,9.210440366976515,9.37644785490711
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,0.9,4.6,Best Seller,Organic,1,0,0,0.21,3.756771720156855,8.853808274977197,9.964488574093528
PC Components (Core),Premium,New,True,Current-Gen,12.0,,,,,,RTX 5070,,ASUS,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.1,6.415080592425549,7.601402334583733,7.113956109566034
Accessories & Consumables,Budget,New,False,Legacy,,,1500.0,,,,,,Listerine,1.0,0.95,4.8,No Badge,Organic,1,0,1,0.25,2.4595888418037104,9.90353755128617,10.1899814193511
Accessories & Consumables,Mainstream,New,False,Current-Gen,,256.0,,400.0,,,,,Samsung,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.35,3.5260663637080247,9.210440366976515,9.584246011176582
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,3M,10.0,0.95,4.6,No Badge,Organic,1,0,0,0.07,3.1350593387750902,9.210440366976515,9.652972804425788
Peripherals & Input Devices,Budget,New,False,Current-Gen,,,6.0,,,,,,Amazon Basics,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.19,3.4326960487215263,9.210440366976515,7.664815785285735
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,16.0,288.0,14.0,720.0,,HD/HD+,Celeron N4120,WiFi,HP,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.23,5.991464547107982,8.006700845440367,7.127693699347399
Networking & Smart Home,Mainstream,New,True,Current-Gen,,,,,,,,WiFi 6E,TP-Link,1.0,0.9,4.3,No Badge,Organic,1,1,1,0.25,5.30325515557766,8.699681400989514,8.386856689688234
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Canon,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.06,2.9439125248241944,9.210440366976515,9.431081038674082
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Skullcandy,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.26,2.39698576841553,9.210440366976515,9.713113662551343
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,3.847804433101495,9.210440366976515,10.272323253821504
Accessories & Consumables,Budget,New,True,Current-Gen,,,,,,,,,Duracell,4.0,1.0,4.8,No Badge,Organic,1,0,0,0.25,2.0268315914075385,10.308985993422082,8.997889450200717
Cameras & Photography,Mainstream,New,False,Current-Gen,,,2.7,16.0,,HD/HD+,,,KODAK,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.23,4.875120984409557,8.699681400989514,8.20303024171486
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,2.0,1.0,4.6,No Badge,Organic,1,0,0,0.21,4.18737942818929,8.853808274977197,6.236369590203704
Accessories & Consumables,Budget,New,False,Legacy,,,8.66,,,,,,Amazon Basics,1.0,1.0,4.8,Best Seller,Organic,1,0,0,0.0,2.771963526845863,9.210440366976515,11.03083306002711
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,75.0,,FHD (1080p),,"HDMI, VGA",Sceptre,1.0,0.95,4.6,Amazon's,Organic,1,0,0,0.34,4.948547101782834,8.294299608857235,9.560081331311986
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,,,FHD (1080p),,WiFi 6,Kasa,1.0,0.95,4.4,Best Seller,Organic,1,1,0,0.12,3.2577118486533987,9.210440366976515,10.5477333127379
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,4.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,5.6629257573108935,7.601402334583733,6.19644412779452
Displays & Mounting,Mainstream,New,False,Current-Gen,,,10.0,,,,,WiFi,Skylight,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.12,5.075173815233827,8.294299608857235,10.119284181187284
Displays & Mounting,Mainstream,New,False,Current-Gen,,,32.0,,,FHD (1080p),,,Hisense,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.18,4.795707897553386,8.294299608857235,6.267200548541362
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Turtle Beach,1.0,0.95,4.3,No Badge,Organic,0,0,0,0.0,4.602566800117977,8.699681400989514,8.114025442356757
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,900.0,,,,CyberPower,1.0,0.9,4.5,No Badge,Organic,0,0,0,0.0,5.17042717524212,8.006700845440367,8.967886572127473
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,"Bluetooth, USB",Logitech,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,4.665888921022797,8.294299608857235,8.936166649549195
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,32.0,1024.0,15.6,60.0,,FHD (1080p),i5,,Dell,1.0,0.95,4.2,No Badge,Organic,1,0,0,0.0,6.263379214791168,7.601402334583733,6.473890696352274
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Amazon Basics,8.0,1.0,4.4,No Badge,Organic,1,0,0,0.12,2.503073953743449,9.210440366976515,12.03113575484698
Accessories & Consumables,Mainstream,New,False,Last-Gen,,,,,,,,,HP,1.0,1.0,4.7,No Badge,Organic,0,1,0,0.0,4.187986684925728,8.853808274977197,9.754291246174
Accessories & Consumables,Premium,New,True,Current-Gen,,,1.0,,,,,,Apple,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,3.3840512228271846,9.210440366976515,8.026496938945412
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Canon,2.0,0.95,4.6,No Badge,Organic,1,0,0,0.08,3.610647605844363,9.105090961257083,11.152342896200478
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,"Bluetooth, HDMI-ARC",Bose,1.0,0.9,4.3,No Badge,Organic,0,0,0,0.0,5.556828061699537,8.006700845440367,9.458995712459116
Accessories & Consumables,Mainstream,New,False,Current-Gen,,1024.0,,160.0,,,,,Samsung,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,4.330601752681694,8.987321812850125,11.480970293728678
Displays & Mounting,Mainstream,New,True,Current-Gen,,,32.0,,,FHD (1080p),,,SAMSUNG,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,5.187329938358409,8.294299608857235,6.3818160174060985
Accessories & Consumables,Mainstream,New,False,Current-Gen,,512.0,,,,,,,SanDisk,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,3.5550623063795967,8.987321812850125,10.776661993336656
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,16.0,1024.0,15.6,4.1,,HD/HD+,Intel Core,"Type-C, HDMI",HP,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.0,6.028254423554833,7.601402334583733,7.21081845347222
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,"Dual Band (2.4GHz, 5GHz)",TP-Link,1.0,1.0,4.4,Best Seller,Organic,1,0,0,0.28,3.0440461338325417,9.210440366976515,10.615824427489214
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Scotch,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.0,4.110709916308365,8.517393171418904,5.937536205082426
Smartphones & Wearables,Premium,New,True,Current-Gen,,,,,,,,,Garmin,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,5.521460917862246,8.006700845440367,7.110696122978827
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,Wired,Razer,1.0,0.95,4.4,No Badge,Organic,1,1,0,0.33,4.110709916308365,8.987321812850125,10.034164876177744
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,3.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.573576314396913,8.517393171418904,9.792835282432533
Networking & Smart Home,Premium,New,True,Cutting-Edge,,,,,,,,,Ring,1.0,0.9,4.5,No Badge,Organic,0,1,0,0.0,5.280611539429104,8.294299608857235,9.216223035134336
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,3.4008639927609177,8.294299608857235,8.980801413573113
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,JBL,1.0,0.95,4.8,No Badge,Organic,0,1,0,0.0,3.827553848801696,8.853808274977197,8.972463821059907
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Samsung,4.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,4.027848570933736,8.853808274977197,8.53089883847235
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Samsung,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.3,4.6150215020384655,8.517393171418904,8.732304571033183
Accessories & Consumables,Budget,New,False,Current-Gen,,128.0,,,,,,,Amazon Basics,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,2.771963526845863,9.210440366976515,10.177476297855906
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,69.0,,,,LISEN,1.0,0.95,4.6,Best Seller,Sponsored,1,0,0,0.39,3.366950942933564,9.210440366976515,9.232395362757014
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Canon,5.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.240607069200353,8.699681400989514,9.302919553269277
Accessories & Consumables,Budget,New,False,Legacy,,,2.5,,,,,,Chuckit!,2.0,1.0,4.8,Best Seller,Organic,0,0,0,0.0,2.771963526845863,9.210440366976515,11.741247584324867
